game_id,team_id,opponent,points_scored,fast_break_points_for,fast_break_points_against,turnover_points_for,turnover_points_against,second_chance_points_for,second_chance_points_against,defensive_rebounds_for,defensive_rebounds_against,offensive_rebounds_for,offensive_rebounds_against,turnovers_for,turnovers_against,steals_for,steals_against,assists_for,assists_against,3P%_for,3P%_against,2P%_for,2P%_against,FT%_for,PFR_for,PFD_against,3PR_for,3PR_against,FTR_for,FTR_against,PACE,ORtg,DRtg,eFG%,TS%
E2016_161_a,BAM,TEL,77,9,8,20,13,14,12,16,25,7,14,10,16,9,5,14,13,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_161_b,TEL,BAM,60,2,2,6,6,10,15,33,25,11,18,14,11,6,4,12,6,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_162_a,MIL,DAR,89,0,6,15,4,7,15,21,25,8,11,10,14,7,4,15,21,47.36842105263158,34.285714285714285,51.21951219512195,56.66666666666666,70.58823529411765,25.132275132275133,26.455026455026456,31.666666666666668,53.84615384615385,28.33333333333333,20.0,75.6,107.14285714285715,105.82010582010582,57.5,60.01778304682869
E2016_162_b,DAR,MIL,66,4,0,14,11,8,9,17,26,11,9,12,16,9,4,11,18,34.285714285714285,47.36842105263158,56.66666666666666,51.21951219512195,76.92307692307692,26.455026455026456,23.80952380952381,53.84615384615385,31.666666666666668,20.0,28.33333333333333,75.6,105.82010582010582,107.14285714285715,53.84615384615385,56.56108597285068
E2016_163_a,ULK,CSK,85,4,4,11,10,11,6,19,20,7,4,9,13,5,5,19,25,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_163_b,CSK,ULK,80,0,6,14,15,11,10,23,19,11,18,14,12,4,4,18,16,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_164_a,UNK,OLY,52,2,2,6,6,15,10,25,33,18,11,11,14,4,6,6,12,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_164_b,OLY,UNK,83,8,9,13,20,12,14,25,16,14,7,16,10,5,9,13,14,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_165_a,ZAL,BAR,69,0,4,11,14,9,8,26,17,9,11,16,12,4,9,18,11,42.85714285714285,40.90909090909091,51.11111111111112,58.8235294117647,81.25,43.41736694677871,28.011204481792717,31.818181818181817,39.285714285714285,24.24242424242424,51.785714285714285,71.4,120.44817927170868,128.8515406162465,55.30303030303031,58.87185104052573
E2016_165_b,BAR,ZAL,79,2,5,9,21,9,15,21,21,16,11,18,12,5,10,17,19,40.90909090909091,42.85714285714285,58.8235294117647,51.11111111111112,86.20689655172414,28.011204481792717,43.41736694677871,39.285714285714285,31.818181818181817,51.785714285714285,24.24242424242424,71.4,128.8515406162465,120.44817927170868,59.82142857142857,66.89936009307736
E2016_166_a,RED,IST,72,8,9,18,16,10,15,25,26,9,12,8,14,6,4,19,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_166_b,IST,RED,77,6,0,15,14,10,11,19,23,18,11,12,14,4,4,16,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_167_a,GAL,PAN,80,4,4,10,11,6,11,20,19,4,7,13,9,5,5,25,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_167_b,PAN,GAL,66,9,8,16,18,15,10,26,25,12,9,14,8,4,6,18,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_168_a,BAS,MAD,93,5,2,21,9,15,9,21,21,11,16,12,18,10,5,19,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_168_b,MAD,BAS,94,6,0,4,15,15,7,25,21,11,8,14,10,4,7,21,15,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_169_a,IST,MIL,86,27,17,15,16,9,6,29,26,9,9,12,11,11,2,27,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_169_b,MIL,IST,89,7,5,12,14,5,7,26,24,6,9,12,9,6,4,17,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_170_a,TEL,BAS,75,0,0,15,14,4,6,19,24,6,2,11,11,5,3,12,23,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_170_b,BAS,TEL,71,4,2,4,10,11,12,24,25,19,15,11,5,1,4,19,21,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_171_a,PAN,BAM,84,5,6,28,6,2,4,18,27,6,7,10,17,10,5,20,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_171_b,BAM,PAN,90,0,0,14,15,6,4,24,19,2,6,11,11,3,5,23,12,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_172_a,UNK,MAD,75,2,0,18,12,9,20,16,22,10,13,9,11,8,7,18,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_172_b,MAD,UNK,79,2,4,10,4,12,11,25,24,15,19,5,11,4,1,21,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_173_a,CSK,RED,71,2,2,6,5,12,9,22,27,10,9,9,13,3,6,10,17,33.333333333333336,25.0,51.35135135135136,53.48837209302326,72.72727272727273,32.985156679494224,26.113249037932928,36.206896551724135,27.11864406779661,18.96551724137931,37.28813559322034,72.76,92.08356239692138,107.20175920835624,50.86206896551724,53.30999363462762
E2016_173_b,RED,CSK,72,17,27,16,15,6,9,26,29,9,9,11,12,2,11,19,27,25.0,33.333333333333336,53.48837209302326,51.35135135135136,90.9090909090909,26.113249037932928,32.985156679494224,27.11864406779661,36.206896551724135,37.28813559322034,18.96551724137931,72.76,107.20175920835624,92.08356239692138,49.15254237288136,56.78509027373325
E2016_174_a,DAR,ULK,87,5,7,14,12,7,5,24,26,9,6,9,12,4,6,18,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_174_b,ULK,DAR,77,2,2,5,6,9,12,27,22,9,10,13,9,6,3,17,10,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_175_a,BAR,GAL,85,4,2,13,20,11,13,18,22,9,8,11,12,4,6,23,19,29.41176470588235,41.66666666666666,47.5,47.72727272727273,61.11111111111112,25.33248891703609,28.499050031665607,29.82456140350877,35.294117647058826,31.57894736842105,14.705882352941176,63.16000000000001,101.32995566814438,123.49588347055096,46.49122807017544,49.29143561306223
E2016_175_b,GAL,BAR,79,6,5,6,28,4,2,27,18,7,6,17,10,5,10,18,20,41.66666666666666,29.41176470588235,47.72727272727273,47.5,60.0,28.499050031665607,25.33248891703609,35.294117647058826,29.82456140350877,14.705882352941176,31.57894736842105,63.16000000000001,123.49588347055096,101.32995566814438,52.94117647058823,53.86740331491712
E2016_176_a,OLY,ZAL,90,0,2,12,18,20,9,22,16,13,10,11,9,7,8,19,18,34.78260869565217,33.333333333333336,53.84615384615385,40.0,84.61538461538461,25.967281225655675,33.75746559335238,37.096774193548384,34.78260869565217,41.935483870967744,21.73913043478261,77.02,114.25603739288498,97.3773045962088,53.2258064516129,59.91285403050109
E2016_176_b,ZAL,OLY,89,2,4,20,13,13,11,22,18,8,9,12,11,6,4,19,23,33.333333333333336,34.78260869565217,40.0,53.84615384615385,100.0,33.75746559335238,25.967281225655675,34.78260869565217,37.096774193548384,21.73913043478261,41.935483870967744,77.02,97.3773045962088,114.25603739288498,43.47826086956522,49.60317460317461
E2016_177_a,RED,GAL,80,9,9,23,23,6,8,11,27,5,6,12,20,12,9,18,27,53.333333333333336,26.923076923076923,50.0,59.45945945945946,79.3103448275862,31.750414135836557,30.36996134732192,28.30188679245283,41.26984126984127,54.71698113207548,36.507936507936506,72.44,117.3384870237438,114.57758144671452,58.490566037735846,64.62895377128953
E2016_177_b,GAL,RED,69,4,8,9,7,6,14,30,30,7,16,9,14,7,7,18,18,26.923076923076923,53.333333333333336,59.45945945945946,50.0,78.26086956521739,30.36996134732192,31.750414135836557,41.26984126984127,28.30188679245283,36.507936507936506,54.71698113207548,72.44,114.57758144671452,117.3384870237438,51.58730158730159,56.75601750547045
E2016_178_a,CSK,TEL,102,9,9,23,23,8,6,27,11,6,5,20,12,9,12,27,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_178_b,TEL,CSK,85,3,16,6,8,3,12,30,26,6,13,9,4,0,4,17,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_179_a,MIL,BAR,86,7,11,19,13,7,21,19,21,10,16,20,20,9,9,24,22,38.888888888888886,37.93103448275862,47.61904761904762,64.70588235294117,82.3529411764706,31.69332930878358,27.16571083610021,30.0,46.03174603174603,28.33333333333333,25.396825396825395,66.26,113.1904618170842,134.31934802293992,50.833333333333336,55.57202133965619
E2016_179_b,BAR,MIL,62,8,4,7,9,14,6,30,30,16,7,14,9,7,7,18,18,37.93103448275862,38.888888888888886,64.70588235294117,47.61904761904762,75.0,27.16571083610021,31.69332930878358,46.03174603174603,30.0,25.396825396825395,28.33333333333333,66.26,134.31934802293992,113.1904618170842,61.11111111111112,63.53512278697886
E2016_180_a,ULK,OLY,65,4,2,6,6,10,16,26,25,9,11,12,11,4,5,11,16,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_180_b,OLY,ULK,73,5,4,12,6,12,9,24,25,9,8,8,12,9,4,15,13,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_181_a,IST,BAS,90,11,7,13,19,21,7,21,19,16,10,20,20,9,9,22,24,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_181_b,BAS,IST,84,16,3,8,6,12,3,26,30,13,6,4,9,4,0,19,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_182_a,BAM,ZAL,72,9,4,12,15,10,16,23,26,9,10,10,13,6,4,20,12,31.25,45.833333333333336,62.5,42.85714285714285,80.95238095238095,32.26797787338659,35.34111862323294,33.333333333333336,36.36363636363637,43.75,27.272727272727277,65.08000000000001,110.63306699446832,132.1450522433927,57.29166666666666,62.893081761006286
E2016_182_b,ZAL,BAM,64,4,5,6,12,9,12,25,24,8,9,12,8,4,9,13,15,45.833333333333336,31.25,42.85714285714285,62.5,94.44444444444444,35.34111862323294,32.26797787338659,36.36363636363637,33.333333333333336,27.272727272727277,43.75,65.08000000000001,132.1450522433927,110.63306699446832,52.27272727272727,58.17099567099567
E2016_183_a,PAN,UNK,81,4,9,15,12,16,10,26,23,10,9,13,10,4,6,12,20,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_183_b,UNK,PAN,77,2,0,17,8,6,12,17,23,6,13,8,14,8,4,20,24,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_184_a,MAD,DAR,81,0,2,8,17,12,6,23,17,13,6,14,8,4,8,24,20,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_184_b,DAR,MAD,72,2,4,6,6,16,10,25,26,11,9,11,12,5,4,16,11,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_185_a,GAL,MAD,58,3,14,6,29,2,9,24,24,3,11,23,14,9,15,18,22,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_185_b,MAD,GAL,101,2,2,14,8,8,10,26,20,7,16,11,10,6,7,28,16,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_186_a,BAS,MIL,85,5,11,8,6,16,15,25,22,10,12,14,8,4,4,19,26,27.272727272727277,43.47826086956522,53.84615384615385,50.0,84.21052631578948,30.74558032282859,28.183448629259544,36.0655737704918,38.983050847457626,31.14754098360656,49.15254237288136,78.06,97.36100435562388,112.73379451703818,49.18032786885246,54.786620530565166
E2016_186_b,MIL,BAS,78,5,0,20,16,8,6,15,24,12,7,14,20,9,8,17,19,43.47826086956522,27.272727272727277,50.0,53.84615384615385,75.86206896551724,29.46451447604407,29.46451447604407,38.983050847457626,36.0655737704918,49.15254237288136,31.14754098360656,78.06,112.73379451703818,97.36100435562388,55.932203389830505,61.31549609810479
